,operand_1,operand_2,result,is_train,input_str,tokenized
5894,55,54,109,True,55+54=109EOSPADPADPAD,"[5, 5, 10, 5, 4, 11, 1, 0, 9, 12, 13, 13, 13]"
5895,55,55,110,False,55+55=110EOSPADPADPAD,"[5, 5, 10, 5, 5, 11, 1, 1, 0, 12, 13, 13, 13]"
5896,55,56,111,True,55+56=111EOSPADPADPAD,"[5, 5, 10, 5, 6, 11, 1, 1, 1, 12, 13, 13, 13]"
5897,55,57,112,True,55+57=112EOSPADPADPAD,"[5, 5, 10, 5, 7, 11, 1, 1, 2, 12, 13, 13, 13]"
5898,55,58,113,False,55+58=113EOSPADPADPAD,"[5, 5, 10, 5, 8, 11, 1, 1, 3, 12, 13, 13, 13]"
5899,55,59,114,True,55+59=114EOSPADPADPAD,"[5, 5, 10, 5, 9, 11, 1, 1, 4, 12, 13, 13, 13]"
5900,55,60,115,True,55+60=115EOSPADPADPAD,"[5, 5, 10, 6, 0, 11, 1, 1, 5, 12, 13, 13, 13]"
5901,55,61,116,False,55+61=116EOSPADPADPAD,"[5, 5, 10, 6, 1, 11, 1, 1, 6, 12, 13, 13, 13]"
5902,55,62,117,True,55+62=117EOSPADPADPAD,"[5, 5, 10, 6, 2, 11, 1, 1, 7, 12, 13, 13, 13]"
5903,55,63,118,True,55+63=118EOSPADPADPAD,"[5, 5, 10, 6, 3, 11, 1, 1, 8, 12, 13, 13, 13]"
5904,55,64,119,True,55+64=119EOSPADPADPAD,"[5, 5, 10, 6, 4, 11, 1, 1, 9, 12, 13, 13, 13]"
5905,55,65,120,True,55+65=120EOSPADPADPAD,"[5, 5, 10, 6, 5, 11, 1, 2, 0, 12, 13, 13, 13]"
5906,55,66,121,False,55+66=121EOSPADPADPAD,"[5, 5, 10, 6, 6, 11, 1, 2, 1, 12, 13, 13, 13]"
5907,55,67,122,True,55+67=122EOSPADPADPAD,"[5, 5, 10, 6, 7, 11, 1, 2, 2, 12, 13, 13, 13]"
5908,55,68,123,True,55+68=123EOSPADPADPAD,"[5, 5, 10, 6, 8, 11, 1, 2, 3, 12, 13, 13, 13]"
5909,55,69,124,False,55+69=124EOSPADPADPAD,"[5, 5, 10, 6, 9, 11, 1, 2, 4, 12, 13, 13, 13]"
5910,55,70,125,False,55+70=125EOSPADPADPAD,"[5, 5, 10, 7, 0, 11, 1, 2, 5, 12, 13, 13, 13]"
5911,55,71,126,True,55+71=126EOSPADPADPAD,"[5, 5, 10, 7, 1, 11, 1, 2, 6, 12, 13, 13, 13]"
5912,55,72,127,False,55+72=127EOSPADPADPAD,"[5, 5, 10, 7, 2, 11, 1, 2, 7, 12, 13, 13, 13]"
5913,55,73,128,False,55+73=128EOSPADPADPAD,"[5, 5, 10, 7, 3, 11, 1, 2, 8, 12, 13, 13, 13]"
5914,55,74,129,False,55+74=129EOSPADPADPAD,"[5, 5, 10, 7, 4, 11, 1, 2, 9, 12, 13, 13, 13]"
5915,55,75,130,False,55+75=130EOSPADPADPAD,"[5, 5, 10, 7, 5, 11, 1, 3, 0, 12, 13, 13, 13]"
5916,55,76,131,False,55+76=131EOSPADPADPAD,"[5, 5, 10, 7, 6, 11, 1, 3, 1, 12, 13, 13, 13]"
5917,55,77,132,False,55+77=132EOSPADPADPAD,"[5, 5, 10, 7, 7, 11, 1, 3, 2, 12, 13, 13, 13]"
5918,55,78,133,False,55+78=133EOSPADPADPAD,"[5, 5, 10, 7, 8, 11, 1, 3, 3, 12, 13, 13, 13]"
5919,55,79,134,False,55+79=134EOSPADPADPAD,"[5, 5, 10, 7, 9, 11, 1, 3, 4, 12, 13, 13, 13]"
5920,55,80,135,False,55+80=135EOSPADPADPAD,"[5, 5, 10, 8, 0, 11, 1, 3, 5, 12, 13, 13, 13]"
5921,55,81,136,False,55+81=136EOSPADPADPAD,"[5, 5, 10, 8, 1, 11, 1, 3, 6, 12, 13, 13, 13]"
5922,55,82,137,False,55+82=137EOSPADPADPAD,"[5, 5, 10, 8, 2, 11, 1, 3, 7, 12, 13, 13, 13]"
5923,55,83,138,False,55+83=138EOSPADPADPAD,"[5, 5, 10, 8, 3, 11, 1, 3, 8, 12, 13, 13, 13]"
5924,55,84,139,False,55+84=139EOSPADPADPAD,"[5, 5, 10, 8, 4, 11, 1, 3, 9, 12, 13, 13, 13]"
5925,55,85,140,True,55+85=140EOSPADPADPAD,"[5, 5, 10, 8, 5, 11, 1, 4, 0, 12, 13, 13, 13]"
5926,55,86,141,True,55+86=141EOSPADPADPAD,"[5, 5, 10, 8, 6, 11, 1, 4, 1, 12, 13, 13, 13]"
5927,55,87,142,False,55+87=142EOSPADPADPAD,"[5, 5, 10, 8, 7, 11, 1, 4, 2, 12, 13, 13, 13]"
5928,55,88,143,True,55+88=143EOSPADPADPAD,"[5, 5, 10, 8, 8, 11, 1, 4, 3, 12, 13, 13, 13]"
5929,55,89,144,True,55+89=144EOSPADPADPAD,"[5, 5, 10, 8, 9, 11, 1, 4, 4, 12, 13, 13, 13]"
5930,55,90,145,True,55+90=145EOSPADPADPAD,"[5, 5, 10, 9, 0, 11, 1, 4, 5, 12, 13, 13, 13]"
5931,55,91,146,True,55+91=146EOSPADPADPAD,"[5, 5, 10, 9, 1, 11, 1, 4, 6, 12, 13, 13, 13]"
5932,55,92,147,False,55+92=147EOSPADPADPAD,"[5, 5, 10, 9, 2, 11, 1, 4, 7, 12, 13, 13, 13]"
5933,55,93,148,True,55+93=148EOSPADPADPAD,"[5, 5, 10, 9, 3, 11, 1, 4, 8, 12, 13, 13, 13]"
5934,55,94,149,False,55+94=149EOSPADPADPAD,"[5, 5, 10, 9, 4, 11, 1, 4, 9, 12, 13, 13, 13]"
5935,55,95,150,False,55+95=150EOSPADPADPAD,"[5, 5, 10, 9, 5, 11, 1, 5, 0, 12, 13, 13, 13]"
5936,55,96,151,False,55+96=151EOSPADPADPAD,"[5, 5, 10, 9, 6, 11, 1, 5, 1, 12, 13, 13, 13]"
5937,55,97,152,False,55+97=152EOSPADPADPAD,"[5, 5, 10, 9, 7, 11, 1, 5, 2, 12, 13, 13, 13]"
5938,55,98,153,True,55+98=153EOSPADPADPAD,"[5, 5, 10, 9, 8, 11, 1, 5, 3, 12, 13, 13, 13]"
5939,55,99,154,True,55+99=154EOSPADPADPAD,"[5, 5, 10, 9, 9, 11, 1, 5, 4, 12, 13, 13, 13]"
5940,56,10,66,True,56+10=66EOSPADPADPADPAD,"[5, 6, 10, 1, 0, 11, 6, 6, 12, 13, 13, 13, 13]"
5941,56,11,67,False,56+11=67EOSPADPADPADPAD,"[5, 6, 10, 1, 1, 11, 6, 7, 12, 13, 13, 13, 13]"
5942,56,12,68,False,56+12=68EOSPADPADPADPAD,"[5, 6, 10, 1, 2, 11, 6, 8, 12, 13, 13, 13, 13]"
5943,56,13,69,False,56+13=69EOSPADPADPADPAD,"[5, 6, 10, 1, 3, 11, 6, 9, 12, 13, 13, 13, 13]"
5944,56,14,70,True,56+14=70EOSPADPADPADPAD,"[5, 6, 10, 1, 4, 11, 7, 0, 12, 13, 13, 13, 13]"
5945,56,15,71,True,56+15=71EOSPADPADPADPAD,"[5, 6, 10, 1, 5, 11, 7, 1, 12, 13, 13, 13, 13]"
5946,56,16,72,False,56+16=72EOSPADPADPADPAD,"[5, 6, 10, 1, 6, 11, 7, 2, 12, 13, 13, 13, 13]"
5947,56,17,73,True,56+17=73EOSPADPADPADPAD,"[5, 6, 10, 1, 7, 11, 7, 3, 12, 13, 13, 13, 13]"
5948,56,18,74,False,56+18=74EOSPADPADPADPAD,"[5, 6, 10, 1, 8, 11, 7, 4, 12, 13, 13, 13, 13]"
5949,56,19,75,False,56+19=75EOSPADPADPADPAD,"[5, 6, 10, 1, 9, 11, 7, 5, 12, 13, 13, 13, 13]"
5950,56,20,76,False,56+20=76EOSPADPADPADPAD,"[5, 6, 10, 2, 0, 11, 7, 6, 12, 13, 13, 13, 13]"
5951,56,21,77,False,56+21=77EOSPADPADPADPAD,"[5, 6, 10, 2, 1, 11, 7, 7, 12, 13, 13, 13, 13]"
5952,56,22,78,False,56+22=78EOSPADPADPADPAD,"[5, 6, 10, 2, 2, 11, 7, 8, 12, 13, 13, 13, 13]"
5953,56,23,79,True,56+23=79EOSPADPADPADPAD,"[5, 6, 10, 2, 3, 11, 7, 9, 12, 13, 13, 13, 13]"
5954,56,24,80,False,56+24=80EOSPADPADPADPAD,"[5, 6, 10, 2, 4, 11, 8, 0, 12, 13, 13, 13, 13]"
5955,56,25,81,False,56+25=81EOSPADPADPADPAD,"[5, 6, 10, 2, 5, 11, 8, 1, 12, 13, 13, 13, 13]"
5956,56,26,82,True,56+26=82EOSPADPADPADPAD,"[5, 6, 10, 2, 6, 11, 8, 2, 12, 13, 13, 13, 13]"
5957,56,27,83,False,56+27=83EOSPADPADPADPAD,"[5, 6, 10, 2, 7, 11, 8, 3, 12, 13, 13, 13, 13]"
5958,56,28,84,False,56+28=84EOSPADPADPADPAD,"[5, 6, 10, 2, 8, 11, 8, 4, 12, 13, 13, 13, 13]"
5959,56,29,85,False,56+29=85EOSPADPADPADPAD,"[5, 6, 10, 2, 9, 11, 8, 5, 12, 13, 13, 13, 13]"
5960,56,30,86,False,56+30=86EOSPADPADPADPAD,"[5, 6, 10, 3, 0, 11, 8, 6, 12, 13, 13, 13, 13]"
5961,56,31,87,True,56+31=87EOSPADPADPADPAD,"[5, 6, 10, 3, 1, 11, 8, 7, 12, 13, 13, 13, 13]"
5962,56,32,88,True,56+32=88EOSPADPADPADPAD,"[5, 6, 10, 3, 2, 11, 8, 8, 12, 13, 13, 13, 13]"
5963,56,33,89,True,56+33=89EOSPADPADPADPAD,"[5, 6, 10, 3, 3, 11, 8, 9, 12, 13, 13, 13, 13]"
5964,56,34,90,False,56+34=90EOSPADPADPADPAD,"[5, 6, 10, 3, 4, 11, 9, 0, 12, 13, 13, 13, 13]"
5965,56,35,91,True,56+35=91EOSPADPADPADPAD,"[5, 6, 10, 3, 5, 11, 9, 1, 12, 13, 13, 13, 13]"
5966,56,36,92,False,56+36=92EOSPADPADPADPAD,"[5, 6, 10, 3, 6, 11, 9, 2, 12, 13, 13, 13, 13]"
5967,56,37,93,False,56+37=93EOSPADPADPADPAD,"[5, 6, 10, 3, 7, 11, 9, 3, 12, 13, 13, 13, 13]"
5968,56,38,94,True,56+38=94EOSPADPADPADPAD,"[5, 6, 10, 3, 8, 11, 9, 4, 12, 13, 13, 13, 13]"
5969,56,39,95,True,56+39=95EOSPADPADPADPAD,"[5, 6, 10, 3, 9, 11, 9, 5, 12, 13, 13, 13, 13]"
5970,56,40,96,True,56+40=96EOSPADPADPADPAD,"[5, 6, 10, 4, 0, 11, 9, 6, 12, 13, 13, 13, 13]"
5971,56,41,97,False,56+41=97EOSPADPADPADPAD,"[5, 6, 10, 4, 1, 11, 9, 7, 12, 13, 13, 13, 13]"
5972,56,42,98,True,56+42=98EOSPADPADPADPAD,"[5, 6, 10, 4, 2, 11, 9, 8, 12, 13, 13, 13, 13]"
5973,56,43,99,True,56+43=99EOSPADPADPADPAD,"[5, 6, 10, 4, 3, 11, 9, 9, 12, 13, 13, 13, 13]"
5974,56,44,100,False,56+44=100EOSPADPADPAD,"[5, 6, 10, 4, 4, 11, 1, 0, 0, 12, 13, 13, 13]"
5975,56,45,101,False,56+45=101EOSPADPADPAD,"[5, 6, 10, 4, 5, 11, 1, 0, 1, 12, 13, 13, 13]"
5976,56,46,102,False,56+46=102EOSPADPADPAD,"[5, 6, 10, 4, 6, 11, 1, 0, 2, 12, 13, 13, 13]"
5977,56,47,103,True,56+47=103EOSPADPADPAD,"[5, 6, 10, 4, 7, 11, 1, 0, 3, 12, 13, 13, 13]"
5978,56,48,104,True,56+48=104EOSPADPADPAD,"[5, 6, 10, 4, 8, 11, 1, 0, 4, 12, 13, 13, 13]"
5979,56,49,105,True,56+49=105EOSPADPADPAD,"[5, 6, 10, 4, 9, 11, 1, 0, 5, 12, 13, 13, 13]"
5980,56,50,106,False,56+50=106EOSPADPADPAD,"[5, 6, 10, 5, 0, 11, 1, 0, 6, 12, 13, 13, 13]"
5981,56,51,107,True,56+51=107EOSPADPADPAD,"[5, 6, 10, 5, 1, 11, 1, 0, 7, 12, 13, 13, 13]"
5982,56,52,108,True,56+52=108EOSPADPADPAD,"[5, 6, 10, 5, 2, 11, 1, 0, 8, 12, 13, 13, 13]"
5983,56,53,109,True,56+53=109EOSPADPADPAD,"[5, 6, 10, 5, 3, 11, 1, 0, 9, 12, 13, 13, 13]"
5984,56,54,110,False,56+54=110EOSPADPADPAD,"[5, 6, 10, 5, 4, 11, 1, 1, 0, 12, 13, 13, 13]"
5985,56,55,111,False,56+55=111EOSPADPADPAD,"[5, 6, 10, 5, 5, 11, 1, 1, 1, 12, 13, 13, 13]"
5986,56,56,112,True,56+56=112EOSPADPADPAD,"[5, 6, 10, 5, 6, 11, 1, 1, 2, 12, 13, 13, 13]"
5987,56,57,113,False,56+57=113EOSPADPADPAD,"[5, 6, 10, 5, 7, 11, 1, 1, 3, 12, 13, 13, 13]"
5988,56,58,114,True,56+58=114EOSPADPADPAD,"[5, 6, 10, 5, 8, 11, 1, 1, 4, 12, 13, 13, 13]"
5989,56,59,115,True,56+59=115EOSPADPADPAD,"[5, 6, 10, 5, 9, 11, 1, 1, 5, 12, 13, 13, 13]"
5990,56,60,116,False,56+60=116EOSPADPADPAD,"[5, 6, 10, 6, 0, 11, 1, 1, 6, 12, 13, 13, 13]"
5991,56,61,117,True,56+61=117EOSPADPADPAD,"[5, 6, 10, 6, 1, 11, 1, 1, 7, 12, 13, 13, 13]"
5992,56,62,118,False,56+62=118EOSPADPADPAD,"[5, 6, 10, 6, 2, 11, 1, 1, 8, 12, 13, 13, 13]"
5993,56,63,119,True,56+63=119EOSPADPADPAD,"[5, 6, 10, 6, 3, 11, 1, 1, 9, 12, 13, 13, 13]"
5994,56,64,120,True,56+64=120EOSPADPADPAD,"[5, 6, 10, 6, 4, 11, 1, 2, 0, 12, 13, 13, 13]"
5995,56,65,121,False,56+65=121EOSPADPADPAD,"[5, 6, 10, 6, 5, 11, 1, 2, 1, 12, 13, 13, 13]"
5996,56,66,122,True,56+66=122EOSPADPADPAD,"[5, 6, 10, 6, 6, 11, 1, 2, 2, 12, 13, 13, 13]"
5997,56,67,123,False,56+67=123EOSPADPADPAD,"[5, 6, 10, 6, 7, 11, 1, 2, 3, 12, 13, 13, 13]"
5998,56,68,124,False,56+68=124EOSPADPADPAD,"[5, 6, 10, 6, 8, 11, 1, 2, 4, 12, 13, 13, 13]"
5999,56,69,125,False,56+69=125EOSPADPADPAD,"[5, 6, 10, 6, 9, 11, 1, 2, 5, 12, 13, 13, 13]"
6000,56,70,126,False,56+70=126EOSPADPADPAD,"[5, 6, 10, 7, 0, 11, 1, 2, 6, 12, 13, 13, 13]"
6001,56,71,127,False,56+71=127EOSPADPADPAD,"[5, 6, 10, 7, 1, 11, 1, 2, 7, 12, 13, 13, 13]"
6002,56,72,128,False,56+72=128EOSPADPADPAD,"[5, 6, 10, 7, 2, 11, 1, 2, 8, 12, 13, 13, 13]"
6003,56,73,129,True,56+73=129EOSPADPADPAD,"[5, 6, 10, 7, 3, 11, 1, 2, 9, 12, 13, 13, 13]"
6004,56,74,130,True,56+74=130EOSPADPADPAD,"[5, 6, 10, 7, 4, 11, 1, 3, 0, 12, 13, 13, 13]"
6005,56,75,131,True,56+75=131EOSPADPADPAD,"[5, 6, 10, 7, 5, 11, 1, 3, 1, 12, 13, 13, 13]"
6006,56,76,132,True,56+76=132EOSPADPADPAD,"[5, 6, 10, 7, 6, 11, 1, 3, 2, 12, 13, 13, 13]"
6007,56,77,133,True,56+77=133EOSPADPADPAD,"[5, 6, 10, 7, 7, 11, 1, 3, 3, 12, 13, 13, 13]"
6008,56,78,134,True,56+78=134EOSPADPADPAD,"[5, 6, 10, 7, 8, 11, 1, 3, 4, 12, 13, 13, 13]"
6009,56,79,135,False,56+79=135EOSPADPADPAD,"[5, 6, 10, 7, 9, 11, 1, 3, 5, 12, 13, 13, 13]"
6010,56,80,136,False,56+80=136EOSPADPADPAD,"[5, 6, 10, 8, 0, 11, 1, 3, 6, 12, 13, 13, 13]"
6011,56,81,137,False,56+81=137EOSPADPADPAD,"[5, 6, 10, 8, 1, 11, 1, 3, 7, 12, 13, 13, 13]"
6012,56,82,138,True,56+82=138EOSPADPADPAD,"[5, 6, 10, 8, 2, 11, 1, 3, 8, 12, 13, 13, 13]"
6013,56,83,139,False,56+83=139EOSPADPADPAD,"[5, 6, 10, 8, 3, 11, 1, 3, 9, 12, 13, 13, 13]"
6014,56,84,140,False,56+84=140EOSPADPADPAD,"[5, 6, 10, 8, 4, 11, 1, 4, 0, 12, 13, 13, 13]"
6015,56,85,141,True,56+85=141EOSPADPADPAD,"[5, 6, 10, 8, 5, 11, 1, 4, 1, 12, 13, 13, 13]"
6016,56,86,142,True,56+86=142EOSPADPADPAD,"[5, 6, 10, 8, 6, 11, 1, 4, 2, 12, 13, 13, 13]"
6017,56,87,143,False,56+87=143EOSPADPADPAD,"[5, 6, 10, 8, 7, 11, 1, 4, 3, 12, 13, 13, 13]"
6018,56,88,144,False,56+88=144EOSPADPADPAD,"[5, 6, 10, 8, 8, 11, 1, 4, 4, 12, 13, 13, 13]"
6019,56,89,145,True,56+89=145EOSPADPADPAD,"[5, 6, 10, 8, 9, 11, 1, 4, 5, 12, 13, 13, 13]"
6020,56,90,146,False,56+90=146EOSPADPADPAD,"[5, 6, 10, 9, 0, 11, 1, 4, 6, 12, 13, 13, 13]"
6021,56,91,147,False,56+91=147EOSPADPADPAD,"[5, 6, 10, 9, 1, 11, 1, 4, 7, 12, 13, 13, 13]"
6022,56,92,148,False,56+92=148EOSPADPADPAD,"[5, 6, 10, 9, 2, 11, 1, 4, 8, 12, 13, 13, 13]"
6023,56,93,149,False,56+93=149EOSPADPADPAD,"[5, 6, 10, 9, 3, 11, 1, 4, 9, 12, 13, 13, 13]"
6024,56,94,150,False,56+94=150EOSPADPADPAD,"[5, 6, 10, 9, 4, 11, 1, 5, 0, 12, 13, 13, 13]"
6025,56,95,151,False,56+95=151EOSPADPADPAD,"[5, 6, 10, 9, 5, 11, 1, 5, 1, 12, 13, 13, 13]"
6026,56,96,152,False,56+96=152EOSPADPADPAD,"[5, 6, 10, 9, 6, 11, 1, 5, 2, 12, 13, 13, 13]"
6027,56,97,153,True,56+97=153EOSPADPADPAD,"[5, 6, 10, 9, 7, 11, 1, 5, 3, 12, 13, 13, 13]"
6028,56,98,154,False,56+98=154EOSPADPADPAD,"[5, 6, 10, 9, 8, 11, 1, 5, 4, 12, 13, 13, 13]"
6029,56,99,155,False,56+99=155EOSPADPADPAD,"[5, 6, 10, 9, 9, 11, 1, 5, 5, 12, 13, 13, 13]"
6030,57,10,67,True,57+10=67EOSPADPADPADPAD,"[5, 7, 10, 1, 0, 11, 6, 7, 12, 13, 13, 13, 13]"
6031,57,11,68,True,57+11=68EOSPADPADPADPAD,"[5, 7, 10, 1, 1, 11, 6, 8, 12, 13, 13, 13, 13]"
6032,57,12,69,True,57+12=69EOSPADPADPADPAD,"[5, 7, 10, 1, 2, 11, 6, 9, 12, 13, 13, 13, 13]"
6033,57,13,70,True,57+13=70EOSPADPADPADPAD,"[5, 7, 10, 1, 3, 11, 7, 0, 12, 13, 13, 13, 13]"
6034,57,14,71,False,57+14=71EOSPADPADPADPAD,"[5, 7, 10, 1, 4, 11, 7, 1, 12, 13, 13, 13, 13]"
6035,57,15,72,True,57+15=72EOSPADPADPADPAD,"[5, 7, 10, 1, 5, 11, 7, 2, 12, 13, 13, 13, 13]"
6036,57,16,73,False,57+16=73EOSPADPADPADPAD,"[5, 7, 10, 1, 6, 11, 7, 3, 12, 13, 13, 13, 13]"
6037,57,17,74,False,57+17=74EOSPADPADPADPAD,"[5, 7, 10, 1, 7, 11, 7, 4, 12, 13, 13, 13, 13]"
6038,57,18,75,False,57+18=75EOSPADPADPADPAD,"[5, 7, 10, 1, 8, 11, 7, 5, 12, 13, 13, 13, 13]"
6039,57,19,76,False,57+19=76EOSPADPADPADPAD,"[5, 7, 10, 1, 9, 11, 7, 6, 12, 13, 13, 13, 13]"
6040,57,20,77,False,57+20=77EOSPADPADPADPAD,"[5, 7, 10, 2, 0, 11, 7, 7, 12, 13, 13, 13, 13]"
6041,57,21,78,True,57+21=78EOSPADPADPADPAD,"[5, 7, 10, 2, 1, 11, 7, 8, 12, 13, 13, 13, 13]"
6042,57,22,79,False,57+22=79EOSPADPADPADPAD,"[5, 7, 10, 2, 2, 11, 7, 9, 12, 13, 13, 13, 13]"
6043,57,23,80,True,57+23=80EOSPADPADPADPAD,"[5, 7, 10, 2, 3, 11, 8, 0, 12, 13, 13, 13, 13]"
6044,57,24,81,True,57+24=81EOSPADPADPADPAD,"[5, 7, 10, 2, 4, 11, 8, 1, 12, 13, 13, 13, 13]"
6045,57,25,82,False,57+25=82EOSPADPADPADPAD,"[5, 7, 10, 2, 5, 11, 8, 2, 12, 13, 13, 13, 13]"
6046,57,26,83,False,57+26=83EOSPADPADPADPAD,"[5, 7, 10, 2, 6, 11, 8, 3, 12, 13, 13, 13, 13]"
6047,57,27,84,False,57+27=84EOSPADPADPADPAD,"[5, 7, 10, 2, 7, 11, 8, 4, 12, 13, 13, 13, 13]"
6048,57,28,85,False,57+28=85EOSPADPADPADPAD,"[5, 7, 10, 2, 8, 11, 8, 5, 12, 13, 13, 13, 13]"
6049,57,29,86,False,57+29=86EOSPADPADPADPAD,"[5, 7, 10, 2, 9, 11, 8, 6, 12, 13, 13, 13, 13]"
6050,57,30,87,False,57+30=87EOSPADPADPADPAD,"[5, 7, 10, 3, 0, 11, 8, 7, 12, 13, 13, 13, 13]"
6051,57,31,88,True,57+31=88EOSPADPADPADPAD,"[5, 7, 10, 3, 1, 11, 8, 8, 12, 13, 13, 13, 13]"
6052,57,32,89,True,57+32=89EOSPADPADPADPAD,"[5, 7, 10, 3, 2, 11, 8, 9, 12, 13, 13, 13, 13]"
6053,57,33,90,True,57+33=90EOSPADPADPADPAD,"[5, 7, 10, 3, 3, 11, 9, 0, 12, 13, 13, 13, 13]"
6054,57,34,91,False,57+34=91EOSPADPADPADPAD,"[5, 7, 10, 3, 4, 11, 9, 1, 12, 13, 13, 13, 13]"
6055,57,35,92,True,57+35=92EOSPADPADPADPAD,"[5, 7, 10, 3, 5, 11, 9, 2, 12, 13, 13, 13, 13]"
6056,57,36,93,False,57+36=93EOSPADPADPADPAD,"[5, 7, 10, 3, 6, 11, 9, 3, 12, 13, 13, 13, 13]"
6057,57,37,94,False,57+37=94EOSPADPADPADPAD,"[5, 7, 10, 3, 7, 11, 9, 4, 12, 13, 13, 13, 13]"
6058,57,38,95,True,57+38=95EOSPADPADPADPAD,"[5, 7, 10, 3, 8, 11, 9, 5, 12, 13, 13, 13, 13]"
6059,57,39,96,True,57+39=96EOSPADPADPADPAD,"[5, 7, 10, 3, 9, 11, 9, 6, 12, 13, 13, 13, 13]"
6060,57,40,97,True,57+40=97EOSPADPADPADPAD,"[5, 7, 10, 4, 0, 11, 9, 7, 12, 13, 13, 13, 13]"
6061,57,41,98,False,57+41=98EOSPADPADPADPAD,"[5, 7, 10, 4, 1, 11, 9, 8, 12, 13, 13, 13, 13]"
6062,57,42,99,False,57+42=99EOSPADPADPADPAD,"[5, 7, 10, 4, 2, 11, 9, 9, 12, 13, 13, 13, 13]"
6063,57,43,100,False,57+43=100EOSPADPADPAD,"[5, 7, 10, 4, 3, 11, 1, 0, 0, 12, 13, 13, 13]"
6064,57,44,101,False,57+44=101EOSPADPADPAD,"[5, 7, 10, 4, 4, 11, 1, 0, 1, 12, 13, 13, 13]"
6065,57,45,102,False,57+45=102EOSPADPADPAD,"[5, 7, 10, 4, 5, 11, 1, 0, 2, 12, 13, 13, 13]"
6066,57,46,103,False,57+46=103EOSPADPADPAD,"[5, 7, 10, 4, 6, 11, 1, 0, 3, 12, 13, 13, 13]"
6067,57,47,104,True,57+47=104EOSPADPADPAD,"[5, 7, 10, 4, 7, 11, 1, 0, 4, 12, 13, 13, 13]"
6068,57,48,105,True,57+48=105EOSPADPADPAD,"[5, 7, 10, 4, 8, 11, 1, 0, 5, 12, 13, 13, 13]"
6069,57,49,106,False,57+49=106EOSPADPADPAD,"[5, 7, 10, 4, 9, 11, 1, 0, 6, 12, 13, 13, 13]"
6070,57,50,107,True,57+50=107EOSPADPADPAD,"[5, 7, 10, 5, 0, 11, 1, 0, 7, 12, 13, 13, 13]"
6071,57,51,108,True,57+51=108EOSPADPADPAD,"[5, 7, 10, 5, 1, 11, 1, 0, 8, 12, 13, 13, 13]"
6072,57,52,109,True,57+52=109EOSPADPADPAD,"[5, 7, 10, 5, 2, 11, 1, 0, 9, 12, 13, 13, 13]"
6073,57,53,110,True,57+53=110EOSPADPADPAD,"[5, 7, 10, 5, 3, 11, 1, 1, 0, 12, 13, 13, 13]"
6074,57,54,111,False,57+54=111EOSPADPADPAD,"[5, 7, 10, 5, 4, 11, 1, 1, 1, 12, 13, 13, 13]"
6075,57,55,112,False,57+55=112EOSPADPADPAD,"[5, 7, 10, 5, 5, 11, 1, 1, 2, 12, 13, 13, 13]"
6076,57,56,113,True,57+56=113EOSPADPADPAD,"[5, 7, 10, 5, 6, 11, 1, 1, 3, 12, 13, 13, 13]"
6077,57,57,114,False,57+57=114EOSPADPADPAD,"[5, 7, 10, 5, 7, 11, 1, 1, 4, 12, 13, 13, 13]"
6078,57,58,115,False,57+58=115EOSPADPADPAD,"[5, 7, 10, 5, 8, 11, 1, 1, 5, 12, 13, 13, 13]"
6079,57,59,116,False,57+59=116EOSPADPADPAD,"[5, 7, 10, 5, 9, 11, 1, 1, 6, 12, 13, 13, 13]"
6080,57,60,117,True,57+60=117EOSPADPADPAD,"[5, 7, 10, 6, 0, 11, 1, 1, 7, 12, 13, 13, 13]"
6081,57,61,118,False,57+61=118EOSPADPADPAD,"[5, 7, 10, 6, 1, 11, 1, 1, 8, 12, 13, 13, 13]"
6082,57,62,119,False,57+62=119EOSPADPADPAD,"[5, 7, 10, 6, 2, 11, 1, 1, 9, 12, 13, 13, 13]"
6083,57,63,120,False,57+63=120EOSPADPADPAD,"[5, 7, 10, 6, 3, 11, 1, 2, 0, 12, 13, 13, 13]"
6084,57,64,121,True,57+64=121EOSPADPADPAD,"[5, 7, 10, 6, 4, 11, 1, 2, 1, 12, 13, 13, 13]"
6085,57,65,122,True,57+65=122EOSPADPADPAD,"[5, 7, 10, 6, 5, 11, 1, 2, 2, 12, 13, 13, 13]"
6086,57,66,123,False,57+66=123EOSPADPADPAD,"[5, 7, 10, 6, 6, 11, 1, 2, 3, 12, 13, 13, 13]"
6087,57,67,124,True,57+67=124EOSPADPADPAD,"[5, 7, 10, 6, 7, 11, 1, 2, 4, 12, 13, 13, 13]"
6088,57,68,125,True,57+68=125EOSPADPADPAD,"[5, 7, 10, 6, 8, 11, 1, 2, 5, 12, 13, 13, 13]"
6089,57,69,126,False,57+69=126EOSPADPADPAD,"[5, 7, 10, 6, 9, 11, 1, 2, 6, 12, 13, 13, 13]"
6090,57,70,127,False,57+70=127EOSPADPADPAD,"[5, 7, 10, 7, 0, 11, 1, 2, 7, 12, 13, 13, 13]"
6091,57,71,128,False,57+71=128EOSPADPADPAD,"[5, 7, 10, 7, 1, 11, 1, 2, 8, 12, 13, 13, 13]"
6092,57,72,129,True,57+72=129EOSPADPADPAD,"[5, 7, 10, 7, 2, 11, 1, 2, 9, 12, 13, 13, 13]"
6093,57,73,130,True,57+73=130EOSPADPADPAD,"[5, 7, 10, 7, 3, 11, 1, 3, 0, 12, 13, 13, 13]"
